Unnamed: 0,Unternehmensname Latin alphabet,Inactive,Quoted,Branch,OwnData,Woco,ISO Ländercode,NACE Rev. 2 Core Code (4 Ziffern),Konsolidierungscode,Letztes verf. Jahr,Betriebsertrag (Umsatz) tsd EUR Letztes verf. Jahr,Anzahl der Mitarbeiter Letztes verf. Jahr,EBITDA tsd EUR Letztes verf. Jahr,AI_FDE_Match,Screening_Reasoning
558.0,NEXMART GMBH & CO. KG,Nein,Nein,Nein,Nein,Nein,DE,6209,U1,2024,14532.2334,96,3092.59486,False,"NEXMART specializes in e-commerce solutions, digital product catalogs, and EDI integration for the industrial and construction sectors rather than AI-driven engineering. Their core business is focused on platform-as-a-service (PaaS) for catalog management and supply chain connectivity, which does not align with the FDE thesis of deploying bespoke AI pipelines or multi-agent workflows. They function as a domain-specific vertical SaaS provider rather than an AI-native engineering consultancy."
559.0,B+S BANKSYSTEME AG,Nein,Ja,Nein,Nein,Nein,DE,6209,C2,2025,12765.0,80,2912.0,False,"B+S BANKSYSTEME AG specializes in legacy-heavy software and infrastructure solutions for the banking and payments sector, focusing on card processing, ATM management, and traditional transaction security. Their business model is centered on maintaining established financial processing ecosystems rather than developing or deploying cutting-edge generative AI or agentic workflows. They lack the specialized R&D profile and modern stack expertise required to serve as a high-potential pivot candidate for AI forward-deployed engineering."
560.0,ETC - ENTERPRISE TRAINING CENTER GMBH,Nein,Nein,Nein,Nein,Nein,AT,6209,U1,2024,14385.65195,62,1143.39453,False,"ETC - Enterprise Training Center GmbH primarily operates as a technical training provider and certification center for Microsoft, Cisco, and other enterprise technologies rather than a custom software development or AI engineering firm. Their business model focuses on knowledge transfer and curriculum delivery rather than building or deploying proprietary AI pipelines or RAG systems. As an educational services entity, they lack the foundational engineering infrastructure required for the FDE investment thesis."
561.0,IT1 GROUP,Nein,Nein,Nein,Nein,Nein,BE,4741,U1,2024,14383.766,38,1270.812,False,"IT1 GROUP operates primarily under NACE 4741 as a hardware and IT infrastructure reseller, focusing on the procurement of PCs, peripherals, and standard office software. They lack the specialized software engineering, AI model training, or data architecture capabilities required for the AI Forward Deployed Engineering thesis. The company's business model is centered on product distribution rather than complex systems integration or custom AI development."
562.0,MSC SOFTWARE BELGIUM,Nein,Nein,Nein,Nein,Nein,BE,6202,U1,2024,14328.297,46,4755.059,False,"MSC Software Belgium is a subsidiary of Hexagon AB specializing in simulation software and CAE (Computer-Aided Engineering) solutions, rather than custom AI deployment or general software engineering services. Their business model is centered on selling proprietary enterprise simulation licenses rather than providing forward-deployed AI engineering or RAG implementation. They do not meet the criteria for an AI engineering consultancy or service provider capable of pivoting into general-purpose AI pipeline development."
563.0,DARTS-IP,Nein,Nein,Nein,Nein,Nein,BE,6209,U1,2024,14169.159,5,6139.613,False,"Darts-ip is a specialized legal intelligence platform that focuses on data aggregation and analytics for intellectual property litigation, rather than providing forward-deployed AI engineering services. While they utilize proprietary databases and internal data processing, their model is a vertical-specific SaaS product rather than an AI implementation consultancy or infrastructure firm. Consequently, they do not align with the FDE thesis of building custom AI pipelines for external enterprise clients."
564.0,CAQ AG FACTORY SYSTEMS,Nein,Nein,Nein,Nein,Nein,DE,6202,U1,2024,14103.67224,92,4059.28666,False,"CAQ AG Factory Systems focuses on specialized CAQ (Computer-Aided Quality) and quality management software products rather than providing forward-deployed AI engineering or custom AI infrastructure services. Their business model is centered on proprietary enterprise software solutions for manufacturing compliance and quality assurance. As a product-centric software vendor, they do not align with the investment thesis of building custom AI pipelines or serving as an AI-focused technical consultancy."
565.0,CANCOM PHYSICAL INFRASTRUCTURE GMBH,Nein,Nein,Nein,Nein,Nein,DE,6201,U1,2024,14065.55485,27,1033.13794,False,"CANCOM Physical Infrastructure GmbH is primarily focused on the rollout, installation, and lifecycle management of physical IT infrastructure, hardware integration, and data center connectivity. While part of the broader CANCOM Group, this specific entity lacks the software engineering depth and specialized AI deployment capabilities required for our FDE thesis. Its operational focus on physical networking and hardware deployment falls outside our mandate of bridging the gap between research and advanced enterprise AI software pipelines."
566.0,PIKETEC GMBH,Nein,Nein,Nein,Nein,Nein,DE,6201,U1,2025,12571.6826,51,7068.89014,False,"PikeTec GmbH specializes in model-based testing and verification for embedded systems, specifically focusing on the TPT (Time Partition Testing) tool for automotive and aerospace sectors. While they demonstrate high-level engineering proficiency, their business model is centered on a proprietary software product for functional safety and requirement verification rather than deploying custom AI pipelines or RAG systems. They are a specialized vertical software vendor rather than an AI Forward Deployed Engineering service provider."
567.0,STATE STREET GLOBAL EXCHANGE (EUROPE) GMBH,Nein,Nein,Nein,Nein,Nein,DE,6201,U1,2024,13944.84013,38,4007.72863,False,"State Street Global Exchange (Europe) GmbH is a subsidiary of State Street Corporation, functioning primarily as a financial services infrastructure and data analytics entity rather than an independent software engineering consultancy. Their focus is on proprietary institutional financial data, asset management technology, and regulatory reporting for the parent organization. As a captive corporate entity rather than a third-party AI deployment or software services firm, they do not fit the FDE investment thesis of scaling custom AI pipelines for external enterprise clients."
568.0,GEOMAGIC GMBH,Nein,Nein,Nein,Nein,Nein,DE,6201,U1,2024,13934.27695,121,2973.45951,False,"Geomagic GmbH is a legacy entity primarily focused on 3D scanning, point cloud processing, and additive manufacturing software rather than modern generative AI or LLM-based enterprise engineering. Their current technical focus remains on industrial metrology and CAD/CAM workflows, which does not align with the FDE thesis of building custom RAG pipelines or multi-agent AI systems. Consequently, the firm does not represent a strategic fit for an AI-native deployment play."
569.0,RELATIONSHIP MANAGEMENT CONSULTANTS,Nein,Nein,Nein,Nein,Nein,BE,6202,U1,2024,13904.391,9,1366.369,False,"Relationship Management Consultants (RMC) operates primarily as a traditional management consultancy firm focusing on organizational change, leadership, and B2B sales strategy. Their service model centers on human-centric consulting and organizational development rather than technical software engineering, AI deployment, or infrastructure scaling. They lack the core software engineering capabilities required for an 'AI Forward Deployed Engineering' firm."
570.0,PENNEO A/S,Nein,Nein,Nein,Nein,Nein,DK,6201,C1,2024,13765.984345842,90,1269.95160713447,False,"Penneo A/S is a dedicated SaaS provider focusing on digital signature, KYC, and document workflow automation, rather than a services-led firm that deploys custom AI pipelines or engineering consultancy. Their business model is centered on a proprietary product suite for the audit and accounting sector, meaning they do not fit the 'Forward Deployed Engineering' thesis which prioritizes firms that build and integrate bespoke AI architectures for clients. Consequently, they do not meet the criteria for a technical pivot firm or an AI deployment partner."
571.0,JARVISS,Nein,Nein,Nein,Nein,Nein,BE,6202,U1,2024,13733.119,14,1102.543,True,"JARVISS, based in Belgium, specializes in specialized IT consultancy and software solutions that fit the profile of high-potential firms capable of scaling AI implementations. Their focus on custom software architecture and technical advisory provides a strong foundation for the transition into high-end AI deployment, RAG systems, and agentic workflows. They demonstrate the requisite technical depth and engineering expertise to pivot into our AI Forward Deployed Engineering thesis."
572.0,MINDBREEZE GMBH,Nein,Nein,Nein,Nein,Nein,AT,6201,U1,2024,13150.93898,51,4049.39768,True,"Mindbreeze is a highly relevant prospect as they specialize in enterprise search and knowledge management powered by their core AI engine, 'Mindbreeze InSpire'. Their platform natively integrates RAG, semantic search, and machine learning pipelines, positioning them as an established vendor in the AI-driven data processing and enterprise intelligence space. They demonstrate significant technical depth in deploying custom AI solutions that bridge the gap between unstructured data silos and actionable insight, fitting perfectly within the FDE thesis."
573.0,UXV TECHNOLOGIES APS,Nein,Nein,Nein,Nein,Nein,DK,6202,U1,2024,13633.7875582148,55,1386.78607693345,False,"UXV Technologies is a specialized hardware and systems integration firm focused on developing modular ground control systems and software for unmanned systems and robotics. Their core competency lies in ruggedized physical interfaces and proprietary hardware-software integration for defense and industrial remote operations rather than enterprise AI deployment or large-scale machine learning workflows. While they possess advanced engineering capabilities, their business model is heavily anchored in specialized hardware product development rather than AI-driven consultancy or RAG-based software services."
574.0,SEQUOIA BUSINESS COMMUNITY,Nein,Nein,Nein,Nein,Nein,BE,6202,U1,2024,13562.957,1,1320.377,False,"Sequoia Business Community functions primarily as a networking platform, professional community, and business development hub rather than a technical consultancy or software engineering firm. Their operations center on facilitating B2B connections and events rather than the delivery of custom software, AI pipelines, or technical infrastructure. Consequently, the company lacks the core technical engineering capabilities required to qualify under our AI Forward Deployed Engineering investment thesis."
575.0,FLEXSO DIGITAL,Nein,Nein,Nein,Nein,Nein,BE,6202,U1,2024,13511.821,64,2365.582,True,"Flexso Digital is a high-end SAP and cloud consultancy with deep integration capabilities, specifically focused on modernizing legacy enterprise stacks. They have already incorporated AI into their service portfolio through specialized SAP Business AI implementations, intelligent automation, and data platform modernization. Their strong engineering pedigree and established enterprise footprint make them a prime candidate for scaling forward-deployed AI engineering services."
576.0,EMPOWER GMBH,Nein,Nein,Nein,Nein,Nein,DE,6201,U1,2024,13505.97664,117,2603.83243,True,"Empower GmbH specializes in high-end software engineering and digital product development, positioning them as a strong candidate for an AI FDE pivot. Their technical focus on complex architecture and scalable cloud infrastructure aligns well with the requirements for deploying proprietary RAG systems and multi-agent workflows. Given their engineering-first culture, they possess the necessary human capital to transition from traditional development into high-value AI integration for enterprise clients."
577.0,VIDEO GAMES EUROPE,Nein,Nein,Nein,Nein,Nein,BE,6202,U1,2023,12681.853,7,1449.11,False,"VIDEO GAMES EUROPE appears to be an industry trade association representing the interests of the interactive software and video game sector, rather than a commercial software engineering firm or consultancy. Because the entity operates as a lobbyist and trade representative, it lacks the technical service delivery capabilities, proprietary AI engineering pipelines, or development infrastructure required for our FDE investment thesis. Therefore, it does not meet our criteria for a custom AI deployment or cloud engineering consultancy."
578.0,CONNECTIFY,Nein,Nein,Nein,Nein,Nein,BE,4321,U1,2024,13478.525,36,2109.393,False,"CONNECTIFY operates under NACE code 4321, which designates electrical installation work, indicating a primary focus on physical infrastructure and cabling rather than software engineering. As a traditional electrotechnical firm, the company lacks the technical stack, AI-specific expertise, and software development foundation required to bridge the gap between AI research and enterprise application. Consequently, it fails to meet the criteria for both direct AI deployment and high-potential pivot candidates within the B2B tech space."
579.0,DOMO ICT,Nein,Nein,Nein,Nein,Nein,BE,6201,U1,2024,13170.987,10,5778.303,False,"Domo ICT functions primarily as a regional managed service provider and IT infrastructure consultant for SMEs. Their service portfolio is heavily focused on basic IT support, network management, and traditional infrastructure rather than advanced AI engineering or data science capabilities. They do not demonstrate the technical depth or specialized RAG and machine learning engineering expertise required for the AI Forward Deployed Engineering thesis."
580.0,PEOPLEWARE GMBH,Nein,Nein,Nein,Nein,Nein,DE,6201,U2,2024,13153.2,83,1257.215,False,"Peopleware GmbH is primarily focused on traditional IT services, managed services, and classic software development rather than high-end AI engineering or machine learning infrastructure. Their current service portfolio centers on IT infrastructure, legacy system support, and general software maintenance, which lacks the specialized RAG or multi-agent workflow capabilities required by the FDE investment thesis. As a traditional IT provider, the firm lacks the identified technical moat or specific focus on scaling advanced AI pipelines to warrant an immediate investment."
581.0,CENTRESOFT GMBH,Nein,Nein,Nein,Nein,Nein,DE,6201,U1,2024,13113.63582,29,1965.05045,False,"CENTRESOFT GMBH is a German software company primarily focused on legacy specialized logistics and warehouse management systems (LVS/WMS) rather than modern AI engineering. Their service portfolio is heavily anchored in traditional enterprise resource planning and bespoke logistical software development. There is no evidence of the technical infrastructure or strategic focus required for high-end AI deployment, RAG systems, or multi-agent workflow engineering."
582.0,GEO SOLUTIONS,Nein,Nein,Nein,Nein,Nein,BE,6202,U1,2024,12952.287,83,1108.811,False,"GEO SOLUTIONS, based in Belgium, operates primarily as a traditional IT consultancy and systems integrator focusing on broad enterprise infrastructure and legacy business process optimization. Their service portfolio lacks specific evidence of high-end AI research, custom RAG architecture, or LLM-driven engineering workflows required for an FDE thesis. Given their current alignment with general IT support rather than advanced AI development, they fall outside our core investment mandate."
583.0,ENGAGOR,Nein,Nein,Nein,Nein,Nein,BE,6201,U1,2024,12866.36,7,6260.982,False,"Engagor was a social media management platform that was acquired by Clarabridge (now part of Qualtrics) in 2014. As the entity no longer exists as an independent B2B engineering services firm and its legacy product focused on social media marketing software rather than custom AI deployment or infrastructure, it does not fit the AI FDE investment thesis."
584.0,PREO SOFTWARE AG,Nein,Nein,Nein,Nein,Nein,DE,6201,U1,2024,12269.34979,27,1070.7089,False,"PREO Software AG specializes primarily in the trading and management of used software licenses, such as Microsoft volume licenses. Their business model focuses on asset lifecycle management and cost optimization for software procurement rather than custom software engineering or AI system deployment. Consequently, they lack the technical infrastructure and service offerings required to pivot into a Forward Deployed Engineering firm."
585.0,FORMPIPE SOFTWARE A/S,Nein,Nein,Nein,Nein,Nein,DK,6201,U1,2024,12842.4934328865,79,1274.12907952636,False,"Formpipe Software is an established enterprise software product company primarily focused on ECM (Enterprise Content Management) and case management solutions for the public and private sectors, rather than acting as an AI engineering consultancy. While they incorporate AI features into their proprietary suite for document automation and classification, they function as a product vendor rather than a Forward Deployed Engineering firm. Consequently, they do not meet our criteria for a service provider specializing in custom AI pipeline development and enterprise AI deployment."
586.0,KNX ASSOCIATION,Nein,Nein,Nein,Nein,Nein,BE,6209,U1,2024,12643.117,15,1307.349,False,"KNX Association is a non-profit organization focused on maintaining the international standard for home and building automation rather than a custom software development firm or AI services provider. Their primary function is the standardization, certification, and ecosystem management of the KNX protocol for smart building hardware connectivity. They lack the operational model of a forward-deployed engineering firm and do not provide custom AI pipeline or RAG deployment services."
587.0,HEADMIND PARTNERS BELGIUM,Nein,Nein,Nein,Nein,Nein,BE,6202,U1,2024,12636.766,90,1514.93,True,"Headmind Partners is a specialized digital transformation and consulting firm that focuses on high-end data engineering, cloud architecture, and software development. Their expertise in complex enterprise architecture and data management provides a robust foundation for pivoting into AI-focused 'Forward Deployed Engineering.' Given their focus on digital strategy and technical implementation for corporate clients, they represent a strong high-potential target for scaling custom AI deployments and RAG-based enterprise solutions."
588.0,BATTLEKART EUROPE,Nein,Nein,Nein,Nein,Nein,BE,6201,U1,2024,12473.482,22,2943.24,False,"BattleKart Europe is an entertainment and leisure company focused on the operation and franchising of augmented reality karting tracks. Despite the NACE 6201 classification, they are a venue-based gaming operator rather than an enterprise software engineering or AI services firm. They do not provide custom AI deployment, RAG systems, or IT consulting, making them a poor fit for an AI Forward Deployed Engineering investment thesis."
589.0,ORGANI,Nein,Nein,Nein,Nein,Nein,BE,6201,U1,2024,12445.045,83,1320.963,True,"ORGANI (Organi NV) is a well-established Belgian software house specializing in enterprise resource planning, cloud solutions, and digital transformation for specific sectors like logistics and local government. Their current focus on complex, bespoke backend systems and cloud infrastructure provides the necessary engineering foundation to pivot toward deploying advanced RAG and custom AI workflows. Given their existing deep integration with client enterprise data, they are well-positioned to evolve into an FDE partner for organizations looking to operationalize AI within complex legacy environments."
590.0,ABERDEEN SERVICES,Nein,Nein,Nein,Nein,Nein,BE,6202,U1,2024,12312.1,4,1039.638,False,"Aberdeen Services is a specialized Belgian IT consultancy primarily focused on SAP implementation, support, and integration services. While they demonstrate high-level technical proficiency in ERP environments, their core business model is centered on legacy enterprise software maintenance and traditional SAP architecture rather than modern AI pipeline development, RAG, or custom LLM deployment. They lack the specialized focus on generative AI and machine learning engineering required to fit the 'Forward Deployed Engineering' thesis."
591.0,SMAPONE AG,Nein,Nein,Nein,Nein,Nein,DE,6209,U1,2024,12246.24085,101,1081.55041,,Failed after 3 retries due to API/Network errors.
592.0,FORCEA,Nein,Nein,Nein,Nein,Nein,BE,6201,U1,2024,12057.665,45,1728.721,True,FORCEA operates as a high-end software engineering consultancy specializing in custom application development and complex cloud-native architectures. Their focus on bespoke backend development and scalable system design aligns with the technical foundation required to pivot into enterprise AI deployment and RAG pipeline integration. They represent a strong candidate for an FDE model due to their engineering-first culture and experience in high-impact B2B software delivery.
593.0,RENTA SOLUTIONS,Nein,Nein,Nein,Nein,Nein,BE,6209,U1,2024,12010.142,20,3701.006,False,"RENTA SOLUTIONS (BE) specializes primarily in fleet management, car rental, and mobility services rather than custom software engineering or AI implementation. Their operations fall outside the target B2B Tech and AI consulting scope, as they are a traditional services provider in the automotive sector. They lack the technical architecture, AI pipeline development, or software engineering focus required for the FDE investment thesis."
594.0,LEXISNEXIS GMBH,Nein,Nein,Nein,Nein,Nein,DE,6201,U1,2022,11692.49221,15,4445.75356,False,"LexisNexis GmbH operates primarily as a global provider of legal, regulatory, and business information analytics rather than a custom software or AI engineering firm. Their business model focuses on delivering proprietary content-as-a-service through established SaaS platforms rather than providing external forward-deployed engineering, custom RAG, or AI integration services for enterprise clients. Consequently, they do not align with our thesis of investing in technical consultancies or engineering-first firms that act as bridge builders for enterprise AI adoption."
595.0,EPTURA BELGIUM,Nein,Nein,Nein,Nein,Nein,BE,6202,U1,2023,11272.717,14,1202.05,False,"Eptura (formerly Proxyclick) is a vertical-specific SaaS provider focused on workplace management software, including visitor management, desk booking, and facility operations. While they operate in the B2B tech space, their business model is product-led SaaS rather than the high-touch 'Forward Deployed Engineering' consultancy model we target. Their internal engineering focus is on maintaining their proprietary platform rather than providing custom AI pipeline deployment services for external enterprise clients."
596.0,MERKATOR,Nein,Nein,Nein,Nein,Nein,BE,6202,U1,2024,11791.021,49,1371.934,True,"Merkator is a specialized technology consultancy with strong expertise in data integration, complex spatial data management, and utility infrastructure optimization. Their technical focus on handling massive, siloed enterprise data sets positions them as an ideal candidate to pivot into AI Forward Deployed Engineering, particularly for RAG-based systems requiring high data integrity. Given their background in deep infrastructure projects and professional services, they possess the high-quality engineering talent required to execute complex, multi-agent AI deployments for enterprise clients."
597.0,VISMA ACUBIZ A/S,Nein,Nein,Nein,Nein,Nein,DK,6201,U1,2025,10388.8835947256,42,3544.81617491894,False,"Visma Acubiz is a specialized B2B SaaS company focused exclusively on expense management and travel expense automation, rather than a services-based engineering firm. Their core value proposition centers on a proprietary, standardized product suite rather than the bespoke, forward-deployed AI engineering services required by the investment thesis. Consequently, they do not align with the criteria for high-potential service providers capable of pivoting to custom enterprise AI pipeline deployment."
598.0,HUBSPOT BELGIUM,Nein,Nein,Nein,Nein,Ja,BE,6209,U1,2024,11731.909,34,4889.37,False,"HubSpot Belgium is a subsidiary of the global HubSpot SaaS platform, primarily focused on sales, marketing, and customer support operations rather than bespoke AI engineering services. As an entity dedicated to the distribution and support of a standardized CRM software product, it does not fit the thesis of a custom AI-focused engineering firm. It lacks the service model of building proprietary RAG pipelines or providing bespoke AI deployment architecture."
599.0,ISAM AG,Nein,Nein,Nein,Nein,Nein,DE,6201,U1,2024,11625.03488,42,2232.93716,False,"ISAM AG primarily focuses on industrial automation, control technology, and electrical engineering services rather than software development or AI systems integration. Their business model is deeply rooted in OT (Operational Technology) and hardware-centric engineering for the process industry, lacking the core competency in enterprise AI, LLMs, or RAG systems required by the FDE investment thesis."
600.0,INFO SUPPORT,Nein,Nein,Nein,Nein,Nein,BE,6201,U1,2025,10200.415,68,1677.726,True,"Info Support is a mature software engineering firm with strong technical competencies in custom enterprise development and cloud architecture. They have established dedicated AI and Data Science practices that focus on practical enterprise applications, including generative AI, LLM integration, and predictive modeling. Their existing capability to deploy complex data pipelines and custom software aligns well with the Forward Deployed Engineering thesis, offering a high-potential foundation for scaling advanced AI workflows."
601.0,PRATO,Nein,Nein,Nein,Nein,Nein,BE,4632,U1,2024,11497.979,67,1349.281,False,"PRATO (NACE 4632 - Wholesale of meat and meat products) operates exclusively within the food distribution and supply chain sector as a meat wholesaler. They do not possess the technical infrastructure, software engineering pedigree, or alignment with the AI Forward Deployed Engineering thesis required for this investment mandate. Their business model is entirely focused on commodity trade rather than software development or AI-driven enterprise transformation."
602.0,IFACTO BUSINESS SOLUTIONS,Nein,Nein,Nein,Nein,Nein,BE,6202,U1,2024,11457.595,38,1181.246,True,"IFACTO is a prominent Odoo gold partner with deep expertise in enterprise resource planning and bespoke software integration. Their core competencies in complex ERP customization and cloud architecture provide a strong technical foundation to pivot into AI-driven automation and custom RAG implementations for the mid-market. Given their focus on high-value business process engineering, they possess the necessary engineering maturity to deploy scalable AI workflows."
603.0,NEOCX VERWALTUNGSGESELLSCHAFT MBH,Nein,Nein,Nein,Nein,Ja,DE,6201,U1,2023,10673.13881,1,1320.98149,False,"NEOCX VERWALTUNGSGESELLSCHAFT MBH functions primarily as a management holding company (Verwaltungsgesellschaft) rather than an operational engineering firm. Despite the NACE 6201 classification associated with its subsidiaries or registration, it lacks the operational footprint, specialized AI service portfolio, or technical engineering workforce required by the FDE investment thesis. It does not demonstrate the capability to deliver custom RAG, multi-agent workflows, or enterprise AI infrastructure."
604.0,NET IT,Nein,Nein,Nein,Nein,Nein,BE,4741,U1,2025,10018.839,47,1561.217,False,"NET IT operates under NACE code 4741, which classifies the business as a retail seller of computers, peripheral units, and software. Their business model is centered on hardware distribution and basic IT equipment retail rather than high-value software engineering or AI system integration. As they lack the technical services profile required for the AI Forward Deployed Engineering thesis, they fall under the exclusion criteria for hardware distributors."
605.0,THEO TECHNOLOGIES,Nein,Nein,Nein,Nein,Nein,BE,6201,U1,2024,10451.733,35,4330.861,True,"THEO Technologies specializes in high-performance video infrastructure and advanced streaming technology, providing the low-latency engineering depth required for complex, data-intensive deployments. Their technical DNA in handling sophisticated media pipelines provides a strong foundation for pivoting into AI-driven video analytics, edge processing, and real-time inference workflows. Given their engineering-heavy business model, they represent a high-potential candidate for scaling sophisticated AI deployments into enterprise environments."
606.0,QUALIFIO,Nein,Nein,Nein,Nein,Ja,BE,6201,U1,2024,11257.372,55,1943.057,False,"Qualifio is a SaaS marketing platform specialized in interactive content and data collection, rather than an engineering consultancy or AI deployment firm. While they provide data-driven marketing tools, their business model centers on a standardized software product for campaign management rather than building custom AI pipelines or proprietary RAG systems for enterprise clients. Consequently, they do not align with our AI Forward Deployed Engineering investment thesis."
607.0,DHV E-NET GMBH,Nein,Nein,Nein,Nein,Nein,DE,6202,U1,2024,11243.28228,51,1013.29154,False,"DHV E-NET GMBH operates primarily as a provider of IT infrastructure, network security, and managed services for telecommunications and enterprise clients. Their current service portfolio focuses on hardware deployment, data center connectivity, and traditional IT administration rather than software engineering or AI application development. The firm lacks the necessary technical pivot point toward AI model deployment, RAG pipeline architecture, or advanced custom software development required for our FDE thesis."
608.0,THE CONCEPT GROUP,Nein,Nein,Nein,Nein,Nein,BE,4741,U1,2024,11079.358,52,1017.604,False,"The Concept Group operates under NACE code 4741, which corresponds to retail sales of computers and peripheral equipment, indicating a focus on hardware and electronics distribution. Their business model lacks the specialized software engineering, AI architectural depth, and enterprise RAG deployment capabilities required for our FDE investment thesis. Consequently, they do not align with our focus on high-value AI services firms."
609.0,GBS EUROPA GMBH,Nein,Nein,Nein,Nein,Nein,DE,6201,U1,2024,10877.55181,61,2973.8329,False,"GBS EUROPA GMBH operates primarily as a niche IT service provider focused on legacy IBM Lotus Notes/Domino environments, messaging, and infrastructure migration rather than modern AI or machine learning development. Their current service portfolio centers on long-standing enterprise collaboration platforms and traditional cloud migrations, lacking evidence of high-value AI deployment, RAG, or agentic workflow engineering. They do not demonstrate the technical pivot or specialized AI stack required to meet the Forward Deployed Engineering investment thesis."
610.0,NORRIQ FINANCIAL SERVICES,Nein,Nein,Nein,Nein,Nein,BE,6201,U1,2024,10853.051,74,1073.859,True,"NORRIQ is a well-established digital transformation consultancy that specializes in complex enterprise architecture and business applications, notably within the Microsoft ecosystem. Their focus on ERP/CRM integration and high-end software development provides the necessary technical infrastructure and engineering talent to pivot toward scaling AI deployment and RAG-based enterprise solutions. Given their background in data-heavy professional services, they represent a high-potential candidate for our AI Forward Deployed Engineering thesis."
611.0,SCIA,Nein,Nein,Nein,Nein,Nein,BE,6201,U1,2024,10844.446,24,2323.413,False,"SCIA is a specialized software developer focused exclusively on structural engineering and construction design software (BIM/CAD/FEA). Their core business revolves around proprietary structural analysis tools rather than providing general-purpose AI Forward Deployed Engineering services. As a product-focused software vendor, they do not align with the investment thesis of offering custom AI deployment, RAG systems, or enterprise machine learning consulting."
612.0,XPOWER,Nein,Nein,Nein,Nein,Nein,BE,4650,U1,2024,10783.343,45,1876.604,False,"XPOWER (NACE 4650) is categorized under the wholesale of information and communication equipment, specifically focusing on the distribution of power electronics, UPS systems, and battery solutions. They operate as a hardware distributor and specialized energy infrastructure provider rather than a software engineering or AI consultancy firm. Consequently, they do not possess the technical service stack or engineering capability required to pivot into AI forward-deployed engineering."
613.0,DATASENSE,Nein,Nein,Nein,Nein,Nein,BE,6202,U1,2024,10767.943,40,1493.316,True,"DataSense is a Belgian consultancy specializing in data engineering, advanced analytics, and machine learning implementation. Their focus on building bespoke data pipelines and deploying scalable AI architectures directly aligns with the FDE thesis of bridging the gap between raw data assets and production-grade AI application. Their high technical competence in custom backend infrastructure makes them a strong candidate to pivot or expand further into proprietary RAG and multi-agent workflows."
614.0,SKYFORCE CYBER SECURITY,Nein,Nein,Nein,Nein,Nein,BE,4519,U1,2024,10599.28,59,3406.07,False,"Skyforce Cyber Security, classified under NACE code 4519, focuses on the sale and maintenance of motor vehicles and automotive components rather than software engineering or AI development. Their business model is entirely unrelated to B2B tech, AI pipelines, or enterprise software services. Consequently, the firm does not meet our investment criteria for FDE or technical potential."
615.0,ZH-TECHNOLOGIES REGELUNGS- UND AUTOMATISIERUNGSTECHNIK GMBH,Nein,Nein,Nein,Nein,Nein,AT,6201,U1,2024,10415.39322,60,2210.34177,False,"ZH-Technologies focuses primarily on traditional industrial automation, control systems, and PLC programming for manufacturing and mechanical engineering applications. While they operate within the NACE 6201 sector, their core competencies are centered on legacy industrial hardware integration rather than modern AI pipelines, LLM-based RAG systems, or enterprise-scale machine learning workflows. There is insufficient evidence of a technical pivot toward AI-native software engineering to meet the FDE investment thesis."
616.0,VERMEG BELGIUM,Nein,Nein,Nein,Nein,Nein,BE,6202,U1,2024,10362.596,6,2819.013,False,"VERMEG is a specialized software product company focused exclusively on the banking, insurance, and financial markets sectors. Their business model revolves around proprietary core banking and insurance platforms (e.g., SOLIAM, MEGATRANSACT) rather than providing the versatile AI engineering consultancy services required by the FDE thesis. While they integrate technology into their platforms, they function as a vertical SaaS provider rather than a pivotable custom AI deployment firm."
617.0,INFORTEL,Nein,Nein,Nein,Nein,Nein,BE,6201,U1,2024,10108.739,12,2069.61,False,"INFORTEL focuses primarily on traditional telecommunications and connectivity solutions, including business telephony, VOIP, and network infrastructure. They do not demonstrate the advanced engineering capabilities or specific focus on AI/ML pipelines required for the FDE thesis. As a legacy telecom service provider, they lack the technical depth in software architecture and modern AI deployment stacks necessary to qualify."
618.0,XPLORE,Nein,Nein,Nein,Nein,Nein,BE,6201,U1,2024,10102.632,25,1164.001,True,"XPLORE is a Belgium-based technical consultancy specializing in geospatial data, satellite imagery, and advanced data engineering, which aligns well with the technical prerequisites for AI FDE. They possess strong capabilities in processing complex datasets and deploying sophisticated computational pipelines, creating a natural pathway to implement RAG and multi-agent AI workflows for enterprise clients. Their focus on high-end engineering architecture rather than basic IT services makes them a high-potential candidate for pivoting into specialized AI deployment."
619.0,TALENTSCONNECT AG,Nein,Nein,Nein,Nein,Nein,DE,6201,U1,2024,10040.97575,71,1567.06979,False,"TalentsConnect AG is primarily focused on software-as-a-service (SaaS) solutions for digital recruiting, specifically automating applicant tracking and career site management. Their core business model is a pre-built platform rather than bespoke AI forward-deployed engineering or consulting services. Consequently, they do not align with our investment thesis focused on custom AI pipeline development and specialized enterprise AI integration."
620.0,NEOCX GMBH,Nein,Nein,Nein,Nein,Ja,DE,6201,U1,2023,9417.05141,79,1306.29339,True,"NEOCX GMBH operates as a specialized software development house focusing on modern cloud-native architectures and complex system integrations. Their technical profile aligns with the 'High Potential' criteria, as they possess the core engineering talent required to pivot into AI-driven service delivery, such as bespoke RAG pipelines and enterprise-grade multi-agent deployments. They avoid the common pitfalls of low-value web agencies, positioning themselves well for the AI Forward Deployed Engineering investment thesis."
